央视频道,#genre#
重庆卫视,http://115.171.216.209:4000/rtp/225.1.8.148:8296,0.65
重庆卫视,http://175.173.198.22:9001/rtp/232.0.0.186:1234,0.63
重庆卫视,http://222.128.86.76:8133/rtp/239.3.1.122:8160,0.62
重庆卫视,http://123.113.187.204:8000/rtp/239.3.1.122:8160,0.61
重庆卫视,http://123.113.189.90:8001/rtp/239.3.1.122:8160,0.61
重庆卫视,http://114.243.110.0:4000/rtp/239.3.1.122:8160,0.61
重庆卫视,http://222.129.139.229:8888/rtp/239.3.1.122:8160,0.61
重庆卫视,http://175.146.122.104:8888/rtp/232.0.0.186:1234,0.6
重庆卫视,http://114.254.85.102:8888/rtp/239.3.1.122:8160,0.6
重庆卫视,http://60.10.106.114:555/rtp/239.253.92.10:6053,0.58
陕西卫视,http://175.173.198.22:9009/rtp/232.0.0.35:1234,1.83
陕西卫视,http://175.173.198.22:9010/rtp/232.0.0.35:1234,1.28
陕西卫视,http://175.173.198.22:9020/rtp/232.0.0.35:1234,1.23
陕西卫视,http://221.219.79.161:4000/rtp/239.3.1.41:8140,1.01
陕西卫视,http://114.246.96.72:4000/rtp/239.3.1.41:8140,1.01
陕西卫视,http://123.121.2.167:4000/rtp/239.3.1.41:8140,1.0
陕西卫视,http://111.196.129.152:20000/rtp/239.3.1.41:8140,0.83
陕西卫视,http://114.252.238.87:8000/rtp/239.3.1.41:8140,0.79
陕西卫视,http://123.118.229.243:9090/rtp/239.3.1.41:8140,0.78
陕西卫视,http://123.118.159.0:8686/rtp/239.3.1.41:8140,0.73
陕西卫视,http://115.171.216.209:4000/rtp/225.1.8.154:8140,0.65
陕西卫视,http://175.173.198.22:9001/rtp/232.0.0.35:1234,0.63
陕西卫视,http://222.128.86.76:8133/rtp/239.3.1.41:8140,0.62
陕西卫视,http://123.113.187.204:8000/rtp/239.3.1.41:8140,0.61
陕西卫视,http://123.113.189.90:8001/rtp/239.3.1.41:8140,0.61
陕西卫视,http://114.243.110.0:4000/rtp/239.3.1.41:8140,0.61
陕西卫视,http://222.129.139.229:8888/rtp/239.3.1.41:8140,0.61
陕西卫视,http://175.146.122.104:8888/rtp/232.0.0.35:1234,0.6
陕西卫视,http://114.254.85.102:8888/rtp/239.3.1.41:8140,0.6
青海卫视,http://175.173.198.22:9009/rtp/232.0.0.101:1234,1.83
青海卫视,http://175.173.198.22:9010/rtp/232.0.0.101:1234,1.28
青海卫视,http://175.173.198.22:9020/rtp/232.0.0.101:1234,1.23
青海卫视,http://221.219.79.161:4000/rtp/239.3.1.44:8184,1.01
青海卫视,http://114.246.96.72:4000/rtp/239.3.1.44:8184,1.01
青海卫视,http://123.121.2.167:4000/rtp/239.3.1.44:8184,1.0
青海卫视,http://111.196.129.152:20000/rtp/239.3.1.44:8184,0.83
青海卫视,http://114.252.238.87:8000/rtp/239.3.1.44:8184,0.79
青海卫视,http://123.118.229.243:9090/rtp/239.3.1.44:8184,0.78
青海卫视,http://123.118.159.0:8686/rtp/239.3.1.44:8184,0.73
青海卫视,http://115.171.216.209:4000/rtp/225.1.8.157:8184,0.65
青海卫视,http://175.173.198.22:9001/rtp/232.0.0.101:1234,0.63
青海卫视,http://222.128.86.76:8133/rtp/239.3.1.44:8184,0.62
青海卫视,http://123.113.187.204:8000/rtp/239.3.1.44:8184,0.61
青海卫视,http://123.113.189.90:8001/rtp/239.3.1.44:8184,0.61
青海卫视,http://114.243.110.0:4000/rtp/239.3.1.44:8184,0.61
青海卫视,http://222.129.139.229:8888/rtp/239.3.1.44:8184,0.61
青海卫视,http://175.146.122.104:8888/rtp/232.0.0.101:1234,0.6
青海卫视,http://114.254.85.102:8888/rtp/239.3.1.44:8184,0.6
内蒙古卫视,http://175.173.198.22:9009/rtp/232.0.0.111:1234,1.83
内蒙古卫视,http://175.173.198.22:9010/rtp/232.0.0.111:1234,1.28
内蒙古卫视,http://175.173.198.22:9020/rtp/232.0.0.111:1234,1.23
内蒙古卫视,http://221.219.79.161:4000/rtp/239.3.1.43:8176,1.01
内蒙古卫视,http://114.246.96.72:4000/rtp/239.3.1.43:8176,1.01
内蒙古卫视,http://123.121.2.167:4000/rtp/239.3.1.43:8176,1.0
内蒙古卫视,http://111.196.129.152:20000/rtp/239.3.1.43:8176,0.83
内蒙古卫视,http://114.252.238.87:8000/rtp/239.3.1.43:8176,0.79
内蒙古卫视,http://123.118.229.243:9090/rtp/239.3.1.43:8176,0.78
内蒙古卫视,http://123.118.159.0:8686/rtp/239.3.1.43:8176,0.73
内蒙古卫视,http://115.171.216.209:4000/rtp/225.1.8.156:8176,0.65
内蒙古卫视,http://175.173.198.22:9001/rtp/232.0.0.111:1234,0.63
内蒙古卫视,http://222.128.86.76:8133/rtp/239.3.1.43:8176,0.62
内蒙古卫视,http://123.113.187.204:8000/rtp/239.3.1.43:8176,0.61
内蒙古卫视,http://123.113.189.90:8001/rtp/239.3.1.43:8176,0.61
内蒙古卫视,http://114.243.110.0:4000/rtp/239.3.1.43:8176,0.61
内蒙古卫视,http://222.129.139.229:8888/rtp/239.3.1.43:8176,0.61
内蒙古卫视,http://175.146.122.104:8888/rtp/232.0.0.111:1234,0.6
内蒙古卫视,http://114.254.85.102:8888/rtp/239.3.1.43:8176,0.6
黑龙江卫视,http://175.173.198.22:9009/rtp/232.0.0.95:1234,1.83
黑龙江卫视,http://175.173.198.22:9010/rtp/232.0.0.95:1234,1.28
黑龙江卫视,http://175.173.198.22:9020/rtp/232.0.0.95:1234,1.23
黑龙江卫视,http://221.219.79.161:4000/rtp/239.3.1.133:8016,1.01
黑龙江卫视,http://114.246.96.72:4000/rtp/239.3.1.133:8016,1.01
黑龙江卫视,http://123.121.2.167:4000/rtp/239.3.1.133:8016,1.0
黑龙江卫视,http://111.196.129.152:20000/rtp/239.3.1.133:8016,0.83
黑龙江卫视,http://114.252.238.87:8000/rtp/239.3.1.133:8016,0.79
黑龙江卫视,http://123.118.229.243:9090/rtp/239.3.1.133:8016,0.78
黑龙江卫视,http://123.118.159.0:8686/rtp/239.3.1.133:8016,0.73
黑龙江卫视,http://60.2.190.206:4000/rtp/239.253.92.85:8016,0.69
黑龙江卫视,http://115.171.216.209:4000/rtp/225.1.8.141:8196,0.65
黑龙江卫视,http://175.173.198.22:9001/rtp/232.0.0.95:1234,0.63
黑龙江卫视,http://222.128.86.76:8133/rtp/239.3.1.133:8016,0.62
黑龙江卫视,http://123.113.187.204:8000/rtp/239.3.1.133:8016,0.61
黑龙江卫视,http://123.113.189.90:8001/rtp/239.3.1.133:8016,0.61
黑龙江卫视,http://114.243.110.0:4000/rtp/239.3.1.133:8016,0.61
黑龙江卫视,http://222.129.139.229:8888/rtp/239.3.1.133:8016,0.61
黑龙江卫视,http://175.146.122.104:8888/rtp/232.0.0.95:1234,0.6
黑龙江卫视,http://114.254.85.102:8888/rtp/239.3.1.133:8016,0.6
黑龙江卫视,http://60.10.106.114:555/rtp/239.253.92.85:8016,0.58

其他频道,#genre#
光影,http://221.219.79.161:4000/rtp/239.3.1.84:4120,1.01
光影,http://114.246.96.72:4000/rtp/239.3.1.84:4120,1.01
光影,http://123.121.2.167:4000/rtp/239.3.1.84:4120,1.0
光影,http://111.196.129.152:20000/rtp/239.3.1.84:4120,0.83
光影,http://114.252.238.87:8000/rtp/239.3.1.84:4120,0.79
光影,http://123.118.229.243:9090/rtp/239.3.1.84:4120,0.78
光影,http://123.118.159.0:8686/rtp/239.3.1.84:4120,0.73
光影,http://115.171.216.209:4000/rtp/225.1.8.244:4120,0.65
光影,http://222.128.86.76:8133/rtp/239.3.1.84:4120,0.62
光影,http://123.113.187.204:8000/rtp/239.3.1.84:4120,0.61
光影,http://123.113.189.90:8001/rtp/239.3.1.84:4120,0.61
光影,http://114.243.110.0:4000/rtp/239.3.1.84:4120,0.61
光影,http://222.129.139.229:8888/rtp/239.3.1.84:4120,0.61
光影,http://114.254.85.102:8888/rtp/239.3.1.84:4120,0.6
军事,http://221.219.79.161:4000/rtp/239.3.1.76:4120,1.01
军事,http://114.246.96.72:4000/rtp/239.3.1.76:4120,1.01
军事,http://123.121.2.167:4000/rtp/239.3.1.76:4120,1.0
军事,http://111.196.129.152:20000/rtp/239.3.1.76:4120,0.83
军事,http://114.252.238.87:8000/rtp/239.3.1.76:4120,0.79
军事,http://123.118.229.243:9090/rtp/239.3.1.76:4120,0.78
军事,http://123.118.159.0:8686/rtp/239.3.1.76:4120,0.73
军事,http://115.171.216.209:4000/rtp/225.1.8.236:4120,0.65
军事,http://222.128.86.76:8133/rtp/239.3.1.76:4120,0.62
军事,http://123.113.187.204:8000/rtp/239.3.1.76:4120,0.61
军事,http://123.113.189.90:8001/rtp/239.3.1.76:4120,0.61
军事,http://114.243.110.0:4000/rtp/239.3.1.76:4120,0.61
军事,http://222.129.139.229:8888/rtp/239.3.1.76:4120,0.61
军事,http://114.254.85.102:8888/rtp/239.3.1.76:4120,0.6
地理,http://175.173.198.22:9009/rtp/232.0.0.197:1234,1.83
地理,http://175.173.198.22:9010/rtp/232.0.0.197:1234,1.28
地理,http://175.173.198.22:9020/rtp/232.0.0.197:1234,1.23
地理,http://221.219.79.161:4000/rtp/239.3.1.71:4120,1.01
地理,http://114.246.96.72:4000/rtp/239.3.1.71:4120,1.01
地理,http://123.121.2.167:4000/rtp/239.3.1.71:4120,1.0
地理,http://111.196.129.152:20000/rtp/239.3.1.71:4120,0.83
地理,http://114.252.238.87:8000/rtp/239.3.1.71:4120,0.79
地理,http://123.118.229.243:9090/rtp/239.3.1.71:4120,0.78
地理,http://123.118.159.0:8686/rtp/239.3.1.71:4120,0.73
地理,http://115.171.216.209:4000/rtp/225.1.8.231:4120,0.65
地理,http://175.173.198.22:9001/rtp/232.0.0.197:1234,0.63
地理,http://222.128.86.76:8133/rtp/239.3.1.71:4120,0.62
地理,http://123.113.187.204:8000/rtp/239.3.1.71:4120,0.61
地理,http://123.113.189.90:8001/rtp/239.3.1.71:4120,0.61
地理,http://114.243.110.0:4000/rtp/239.3.1.71:4120,0.61
地理,http://222.129.139.229:8888/rtp/239.3.1.71:4120,0.61
地理,http://175.146.122.104:8888/rtp/232.0.0.197:1234,0.6
地理,http://114.254.85.102:8888/rtp/239.3.1.71:4120,0.6
星影,http://221.219.79.161:4000/rtp/239.3.1.94:4120,1.01
星影,http://114.246.96.72:4000/rtp/239.3.1.94:4120,1.01
星影,http://123.121.2.167:4000/rtp/239.3.1.94:4120,1.0
星影,http://111.196.129.152:20000/rtp/239.3.1.94:4120,0.83
星影,http://114.252.238.87:8000/rtp/239.3.1.94:4120,0.79
星影,http://123.118.229.243:9090/rtp/239.3.1.94:4120,0.78
星影,http://123.118.159.0:8686/rtp/239.3.1.94:4120,0.73
星影,http://115.171.216.209:4000/rtp/225.1.8.254:4120,0.65
星影,http://222.128.86.76:8133/rtp/239.3.1.94:4120,0.62
星影,http://123.113.187.204:8000/rtp/239.3.1.94:4120,0.61
星影,http://123.113.189.90:8001/rtp/239.3.1.94:4120,0.61
星影,http://114.243.110.0:4000/rtp/239.3.1.94:4120,0.61
星影,http://222.129.139.229:8888/rtp/239.3.1.94:4120,0.61
星影,http://114.254.85.102:8888/rtp/239.3.1.94:4120,0.6
武术,http://221.219.79.161:4000/rtp/239.3.1.87:4120,1.01
武术,http://114.246.96.72:4000/rtp/239.3.1.87:4120,1.01
武术,http://123.121.2.167:4000/rtp/239.3.1.87:4120,1.0
武术,http://111.196.129.152:20000/rtp/239.3.1.87:4120,0.83
武术,http://114.252.238.87:8000/rtp/239.3.1.87:4120,0.79
武术,http://123.118.229.243:9090/rtp/239.3.1.87:4120,0.78
武术,http://123.118.159.0:8686/rtp/239.3.1.87:4120,0.73
武术,http://222.128.86.76:8133/rtp/239.3.1.87:4120,0.62
武术,http://123.113.187.204:8000/rtp/239.3.1.87:4120,0.61
武术,http://123.113.189.90:8001/rtp/239.3.1.87:4120,0.61
武术,http://114.243.110.0:4000/rtp/239.3.1.87:4120,0.61
武术,http://222.129.139.229:8888/rtp/239.3.1.87:4120,0.61
武术,http://114.254.85.102:8888/rtp/239.3.1.87:4120,0.6
解密,http://221.219.79.161:4000/rtp/239.3.1.75:4120,1.01
解密,http://114.246.96.72:4000/rtp/239.3.1.75:4120,1.01
解密,http://123.121.2.167:4000/rtp/239.3.1.75:4120,1.0
解密,http://111.196.129.152:20000/rtp/239.3.1.75:4120,0.83
解密,http://114.252.238.87:8000/rtp/239.3.1.75:4120,0.79
解密,http://123.118.229.243:9090/rtp/239.3.1.75:4120,0.78
解密,http://123.118.159.0:8686/rtp/239.3.1.75:4120,0.73
解密,http://115.171.216.209:4000/rtp/225.1.8.235:4120,0.65
解密,http://222.128.86.76:8133/rtp/239.3.1.75:4120,0.62
解密,http://123.113.187.204:8000/rtp/239.3.1.75:4120,0.61
解密,http://123.113.189.90:8001/rtp/239.3.1.75:4120,0.61
解密,http://114.243.110.0:4000/rtp/239.3.1.75:4120,0.61
解密,http://222.129.139.229:8888/rtp/239.3.1.75:4120,0.61
解密,http://114.254.85.102:8888/rtp/239.3.1.75:4120,0.6
淘剧场,http://221.219.79.161:4000/rtp/239.3.1.95:8001,1.01
淘剧场,http://114.246.96.72:4000/rtp/239.3.1.95:8001,1.01
淘剧场,http://123.121.2.167:4000/rtp/239.3.1.95:8001,1.0
淘剧场,http://111.196.129.152:20000/rtp/239.3.1.95:8001,0.83
淘剧场,http://114.252.238.87:8000/rtp/239.3.1.95:8001,0.79
淘剧场,http://123.118.229.243:9090/rtp/239.3.1.95:8001,0.78
淘剧场,http://123.118.159.0:8686/rtp/239.3.1.95:8001,0.73
淘剧场,http://115.171.216.209:4000/rtp/225.1.8.37:8002,0.65
淘剧场,http://222.128.86.76:8133/rtp/239.3.1.95:8001,0.62
淘剧场,http://123.113.187.204:8000/rtp/239.3.1.95:8001,0.61
淘剧场,http://123.113.189.90:8001/rtp/239.3.1.95:8001,0.61
淘剧场,http://114.243.110.0:4000/rtp/239.3.1.95:8001,0.61
淘剧场,http://222.129.139.229:8888/rtp/239.3.1.95:8001,0.61
淘剧场,http://114.254.85.102:8888/rtp/239.3.1.95:8001,0.6
淘娱乐,http://221.219.79.161:4000/rtp/239.3.1.100:8001,1.01
淘娱乐,http://114.246.96.72:4000/rtp/239.3.1.100:8001,1.01
淘娱乐,http://123.121.2.167:4000/rtp/239.3.1.100:8001,1.0
淘娱乐,http://111.196.129.152:20000/rtp/239.3.1.100:8001,0.83
淘娱乐,http://114.252.238.87:8000/rtp/239.3.1.100:8001,0.79
淘娱乐,http://123.118.229.243:9090/rtp/239.3.1.100:8001,0.78
淘娱乐,http://123.118.159.0:8686/rtp/239.3.1.100:8001,0.73
淘娱乐,http://115.171.216.209:4000/rtp/225.1.8.61:8002,0.65
淘娱乐,http://222.128.86.76:8133/rtp/239.3.1.100:8001,0.62
淘娱乐,http://123.113.187.204:8000/rtp/239.3.1.100:8001,0.61
淘娱乐,http://123.113.189.90:8001/rtp/239.3.1.100:8001,0.61
淘娱乐,http://114.243.110.0:4000/rtp/239.3.1.100:8001,0.61
淘娱乐,http://222.129.139.229:8888/rtp/239.3.1.100:8001,0.61
淘娱乐,http://114.254.85.102:8888/rtp/239.3.1.100:8001,0.6
淘电影,http://221.219.79.161:4000/rtp/239.3.1.250:8001,1.01
淘电影,http://114.246.96.72:4000/rtp/239.3.1.250:8001,1.01
淘电影,http://123.121.2.167:4000/rtp/239.3.1.250:8001,1.0
淘电影,http://111.196.129.152:20000/rtp/239.3.1.250:8001,0.83
淘电影,http://114.252.238.87:8000/rtp/239.3.1.250:8001,0.79
淘电影,http://123.118.229.243:9090/rtp/239.3.1.250:8001,0.78
淘电影,http://123.118.159.0:8686/rtp/239.3.1.250:8001,0.73
淘电影,http://115.171.216.209:4000/rtp/225.1.8.38:8002,0.65
淘电影,http://222.128.86.76:8133/rtp/239.3.1.250:8001,0.62
淘电影,http://123.113.187.204:8000/rtp/239.3.1.250:8001,0.61
淘电影,http://123.113.189.90:8001/rtp/239.3.1.250:8001,0.61
淘电影,http://114.243.110.0:4000/rtp/239.3.1.250:8001,0.61
淘电影,http://222.129.139.229:8888/rtp/239.3.1.250:8001,0.61
淘电影,http://114.254.85.102:8888/rtp/239.3.1.250:8001,0.6
军旅剧场,http://221.219.79.161:4000/rtp/239.3.1.68:4120,1.01
军旅剧场,http://114.246.96.72:4000/rtp/239.3.1.68:4120,1.01
军旅剧场,http://123.121.2.167:4000/rtp/239.3.1.68:4120,1.0
军旅剧场,http://111.196.129.152:20000/rtp/239.3.1.68:4120,0.83
军旅剧场,http://114.252.238.87:8000/rtp/239.3.1.68:4120,0.79
军旅剧场,http://123.118.229.243:9090/rtp/239.3.1.68:4120,0.78
军旅剧场,http://123.118.159.0:8686/rtp/239.3.1.68:4120,0.73
军旅剧场,http://115.171.216.209:4000/rtp/225.1.8.228:4120,0.65
军旅剧场,http://222.128.86.76:8133/rtp/239.3.1.68:4120,0.62
军旅剧场,http://123.113.187.204:8000/rtp/239.3.1.68:4120,0.61
军旅剧场,http://123.113.189.90:8001/rtp/239.3.1.68:4120,0.61
军旅剧场,http://114.243.110.0:4000/rtp/239.3.1.68:4120,0.61
军旅剧场,http://222.129.139.229:8888/rtp/239.3.1.68:4120,0.61
军旅剧场,http://114.254.85.102:8888/rtp/239.3.1.68:4120,0.6
动作影院,http://221.219.79.161:4000/rtp/239.3.1.92:4120,1.01
动作影院,http://114.246.96.72:4000/rtp/239.3.1.92:4120,1.01
动作影院,http://123.121.2.167:4000/rtp/239.3.1.92:4120,1.0
动作影院,http://111.196.129.152:20000/rtp/239.3.1.92:4120,0.83
动作影院,http://114.252.238.87:8000/rtp/239.3.1.92:4120,0.79
动作影院,http://123.118.229.243:9090/rtp/239.3.1.92:4120,0.78
动作影院,http://123.118.159.0:8686/rtp/239.3.1.92:4120,0.73
动作影院,http://115.171.216.209:4000/rtp/225.1.8.252:4120,0.65
动作影院,http://222.128.86.76:8133/rtp/239.3.1.92:4120,0.62
动作影院,http://123.113.187.204:8000/rtp/239.3.1.92:4120,0.61
动作影院,http://123.113.189.90:8001/rtp/239.3.1.92:4120,0.61
动作影院,http://114.243.110.0:4000/rtp/239.3.1.92:4120,0.61
动作影院,http://222.129.139.229:8888/rtp/239.3.1.92:4120,0.61
动作影院,http://114.254.85.102:8888/rtp/239.3.1.92:4120,0.6
古装剧场,http://221.219.79.161:4000/rtp/239.3.1.69:4120,1.01
古装剧场,http://114.246.96.72:4000/rtp/239.3.1.69:4120,1.01
古装剧场,http://123.121.2.167:4000/rtp/239.3.1.69:4120,1.0
古装剧场,http://111.196.129.152:20000/rtp/239.3.1.69:4120,0.83
古装剧场,http://114.252.238.87:8000/rtp/239.3.1.69:4120,0.79
古装剧场,http://123.118.229.243:9090/rtp/239.3.1.69:4120,0.78
古装剧场,http://123.118.159.0:8686/rtp/239.3.1.69:4120,0.73
古装剧场,http://115.171.216.209:4000/rtp/225.1.8.229:4120,0.65
古装剧场,http://222.128.86.76:8133/rtp/239.3.1.69:4120,0.62
古装剧场,http://123.113.187.204:8000/rtp/239.3.1.69:4120,0.61
古装剧场,http://123.113.189.90:8001/rtp/239.3.1.69:4120,0.61
古装剧场,http://114.243.110.0:4000/rtp/239.3.1.69:4120,0.61
古装剧场,http://222.129.139.229:8888/rtp/239.3.1.69:4120,0.61
古装剧场,http://114.254.85.102:8888/rtp/239.3.1.69:4120,0.6
喜剧影院,http://221.219.79.161:4000/rtp/239.3.1.91:4120,1.01
喜剧影院,http://114.246.96.72:4000/rtp/239.3.1.91:4120,1.01
喜剧影院,http://123.121.2.167:4000/rtp/239.3.1.91:4120,1.0
喜剧影院,http://111.196.129.152:20000/rtp/239.3.1.91:4120,0.83
喜剧影院,http://114.252.238.87:8000/rtp/239.3.1.91:4120,0.79
喜剧影院,http://123.118.229.243:9090/rtp/239.3.1.91:4120,0.78
喜剧影院,http://123.118.159.0:8686/rtp/239.3.1.91:4120,0.73
喜剧影院,http://115.171.216.209:4000/rtp/225.1.8.251:4120,0.65
喜剧影院,http://222.128.86.76:8133/rtp/239.3.1.91:4120,0.62
喜剧影院,http://123.113.187.204:8000/rtp/239.3.1.91:4120,0.61
喜剧影院,http://123.113.189.90:8001/rtp/239.3.1.91:4120,0.61
喜剧影院,http://114.243.110.0:4000/rtp/239.3.1.91:4120,0.61
喜剧影院,http://222.129.139.229:8888/rtp/239.3.1.91:4120,0.61
喜剧影院,http://114.254.85.102:8888/rtp/239.3.1.91:4120,0.6
城市剧场,http://221.219.79.161:4000/rtp/239.3.1.67:4120,1.01
城市剧场,http://114.246.96.72:4000/rtp/239.3.1.67:4120,1.01
城市剧场,http://123.121.2.167:4000/rtp/239.3.1.67:4120,1.0
城市剧场,http://111.196.129.152:20000/rtp/239.3.1.67:4120,0.83
城市剧场,http://114.252.238.87:8000/rtp/239.3.1.67:4120,0.79
城市剧场,http://123.118.229.243:9090/rtp/239.3.1.67:4120,0.78
城市剧场,http://123.118.159.0:8686/rtp/239.3.1.67:4120,0.73
城市剧场,http://115.171.216.209:4000/rtp/225.1.8.227:4120,0.65
城市剧场,http://222.128.86.76:8133/rtp/239.3.1.67:4120,0.62
城市剧场,http://123.113.187.204:8000/rtp/239.3.1.67:4120,0.61
城市剧场,http://123.113.189.90:8001/rtp/239.3.1.67:4120,0.61
城市剧场,http://114.243.110.0:4000/rtp/239.3.1.67:4120,0.61
城市剧场,http://222.129.139.229:8888/rtp/239.3.1.67:4120,0.61
城市剧场,http://114.254.85.102:8888/rtp/239.3.1.67:4120,0.6
家庭影院,http://221.219.79.161:4000/rtp/239.3.1.93:4120,1.01
家庭影院,http://114.246.96.72:4000/rtp/239.3.1.93:4120,1.01
家庭影院,http://123.121.2.167:4000/rtp/239.3.1.93:4120,1.0
家庭影院,http://111.196.129.152:20000/rtp/239.3.1.93:4120,0.83
家庭影院,http://114.252.238.87:8000/rtp/239.3.1.93:4120,0.79
家庭影院,http://123.118.229.243:9090/rtp/239.3.1.93:4120,0.78
家庭影院,http://123.118.159.0:8686/rtp/239.3.1.93:4120,0.73
家庭影院,http://115.171.216.209:4000/rtp/225.1.8.253:4120,0.65
家庭影院,http://222.128.86.76:8133/rtp/239.3.1.93:4120,0.62
家庭影院,http://123.113.187.204:8000/rtp/239.3.1.93:4120,0.61
家庭影院,http://123.113.189.90:8001/rtp/239.3.1.93:4120,0.61
家庭影院,http://114.243.110.0:4000/rtp/239.3.1.93:4120,0.61
家庭影院,http://222.129.139.229:8888/rtp/239.3.1.93:4120,0.61
家庭影院,http://114.254.85.102:8888/rtp/239.3.1.93:4120,0.6
怀旧电影,http://175.173.198.22:9009/rtp/232.0.0.48:1234,1.83
怀旧电影,http://175.173.198.22:9010/rtp/232.0.0.48:1234,1.28
怀旧电影,http://175.173.198.22:9020/rtp/232.0.0.48:1234,1.23
怀旧电影,http://175.173.198.22:9001/rtp/232.0.0.48:1234,0.63
怀旧电影,http://175.146.122.104:8888/rtp/232.0.0.48:1234,0.6
文物宝库,http://60.2.190.206:4000/rtp/239.253.93.180:6437,0.69
文物宝库,http://60.10.106.114:555/rtp/239.253.93.180:6437,0.58
欢笑剧场,http://175.173.198.22:9009/rtp/232.0.0.98:1234,1.83
欢笑剧场,http://175.173.198.22:9010/rtp/232.0.0.98:1234,1.28
欢笑剧场,http://175.173.198.22:9020/rtp/232.0.0.98:1234,1.23
欢笑剧场,http://175.173.198.22:9001/rtp/232.0.0.98:1234,0.63
欢笑剧场,http://175.146.122.104:8888/rtp/232.0.0.98:1234,0.6
武侠剧场,http://221.219.79.161:4000/rtp/239.3.1.90:4120,1.01
武侠剧场,http://114.246.96.72:4000/rtp/239.3.1.90:4120,1.01
武侠剧场,http://123.121.2.167:4000/rtp/239.3.1.90:4120,1.0
武侠剧场,http://111.196.129.152:20000/rtp/239.3.1.90:4120,0.83
武侠剧场,http://114.252.238.87:8000/rtp/239.3.1.90:4120,0.79
武侠剧场,http://123.118.229.243:9090/rtp/239.3.1.90:4120,0.78
武侠剧场,http://123.118.159.0:8686/rtp/239.3.1.90:4120,0.73
武侠剧场,http://115.171.216.209:4000/rtp/225.1.8.250:4120,0.65
武侠剧场,http://222.128.86.76:8133/rtp/239.3.1.90:4120,0.62
武侠剧场,http://123.113.187.204:8000/rtp/239.3.1.90:4120,0.61
武侠剧场,http://123.113.189.90:8001/rtp/239.3.1.90:4120,0.61
武侠剧场,http://114.243.110.0:4000/rtp/239.3.1.90:4120,0.61
武侠剧场,http://222.129.139.229:8888/rtp/239.3.1.90:4120,0.61
武侠剧场,http://114.254.85.102:8888/rtp/239.3.1.90:4120,0.6
武术世界,http://60.2.190.206:4000/rtp/239.253.93.46:6434,0.69
武术世界,http://60.10.106.114:555/rtp/239.253.93.46:6434,0.58
求索纪录,http://60.2.190.206:4000/rtp/239.253.93.236:6414,0.69
求索纪录,http://60.10.106.114:555/rtp/239.253.93.236:6414,0.58
法治天地,http://60.2.190.206:4000/rtp/239.253.93.241:6419,0.69
法治天地,http://60.10.106.114:555/rtp/239.253.93.241:6419,0.58
热播剧场,http://221.219.79.161:4000/rtp/239.3.1.194:9020,1.01
热播剧场,http://114.246.96.72:4000/rtp/239.3.1.194:9020,1.01
热播剧场,http://123.121.2.167:4000/rtp/239.3.1.194:9020,1.0
热播剧场,http://111.196.129.152:20000/rtp/239.3.1.194:9020,0.83
热播剧场,http://114.252.238.87:8000/rtp/239.3.1.194:9020,0.79
热播剧场,http://123.118.229.243:9090/rtp/239.3.1.194:9020,0.78
热播剧场,http://123.118.159.0:8686/rtp/239.3.1.194:9020,0.73
热播剧场,http://115.171.216.209:4000/rtp/225.1.8.202:9020,0.65
热播剧场,http://222.128.86.76:8133/rtp/239.3.1.194:9020,0.62
热播剧场,http://123.113.187.204:8000/rtp/239.3.1.194:9020,0.61
热播剧场,http://123.113.189.90:8001/rtp/239.3.1.194:9020,0.61
热播剧场,http://114.243.110.0:4000/rtp/239.3.1.194:9020,0.61
热播剧场,http://222.129.139.229:8888/rtp/239.3.1.194:9020,0.61
热播剧场,http://114.254.85.102:8888/rtp/239.3.1.194:9020,0.6
纪实人文,http://115.171.216.209:4000/rtp/225.1.8.53:8060,0.65
经典电影,http://221.219.79.161:4000/rtp/239.3.1.195:9024,1.01
经典电影,http://114.246.96.72:4000/rtp/239.3.1.195:9024,1.01
经典电影,http://123.121.2.167:4000/rtp/239.3.1.195:9024,1.0
经典电影,http://111.196.129.152:20000/rtp/239.3.1.195:9024,0.83
经典电影,http://114.252.238.87:8000/rtp/239.3.1.195:9024,0.79
经典电影,http://123.118.229.243:9090/rtp/239.3.1.195:9024,0.78
经典电影,http://123.118.159.0:8686/rtp/239.3.1.195:9024,0.73
经典电影,http://115.171.216.209:4000/rtp/225.1.8.203:9024,0.65
经典电影,http://222.128.86.76:8133/rtp/239.3.1.195:9024,0.62
经典电影,http://123.113.187.204:8000/rtp/239.3.1.195:9024,0.61
经典电影,http://123.113.189.90:8001/rtp/239.3.1.195:9024,0.61
经典电影,http://114.243.110.0:4000/rtp/239.3.1.195:9024,0.61
经典电影,http://222.129.139.229:8888/rtp/239.3.1.195:9024,0.61
经典电影,http://114.254.85.102:8888/rtp/239.3.1.195:9024,0.6
谍战剧场,http://175.173.198.22:9009/rtp/232.0.0.203:1234,1.83
谍战剧场,http://175.173.198.22:9010/rtp/232.0.0.203:1234,1.28
谍战剧场,http://175.173.198.22:9020/rtp/232.0.0.203:1234,1.23
谍战剧场,http://175.173.198.22:9001/rtp/232.0.0.203:1234,0.63
谍战剧场,http://175.146.122.104:8888/rtp/232.0.0.203:1234,0.6
都市剧场,http://175.173.198.22:9009/rtp/232.0.0.149:1234,1.83
都市剧场,http://175.173.198.22:9010/rtp/232.0.0.149:1234,1.28
